VisitorID,Visits,PageViews,Hits,TotalHits,HitNumber,a_diffdays_latest,a_diffdays_oldest,Device,Sistema,Morning Visits,DaytimeVisits,Evening Visits,Midnight Visits,Goal1,Goal2,Goal3,Conversion
1040,1,1,2,1,1,37,37,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1041,1,1,2,2,1,37,37,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1042,1,1,2,1,1,37,37,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1043,1,1,2,1,1,37,37,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1044,1,1,2,1,1,37,37,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1045,1,2,3,89,1,37,37,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1046,1,1,2,1,1,37,37,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1047,1,1,2,1,1,30,30,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1048,2,2,4,1,2,30,30,DESKTOP,WINDOWS,2,0,0,0,0,0,0,FALSE
1049,1,1,2,1,1,30,30,DESKTOP,WINDOWS,0,0,0,1,0,0,0,FALSE
1050,1,1,2,5,1,30,30,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1051,1,1,2,1,1,30,30,DESKTOP,WINDOWS,0,0,0,1,0,0,0,FALSE
1052,1,1,2,1,2,30,30,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1053,1,1,2,2,1,30,30,DESKTOP,WINDOWS,0,1,0,0,0,0,0,TRUE
1054,1,1,2,2,1,30,30,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1055,1,1,2,4,1,30,30,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1056,1,1,2,2,1,30,30,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1057,1,1,1,1,1,30,30,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1058,1,1,2,1,1,30,30,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1059,1,1,2,1,1,30,30,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1060,1,1,1,1,1,30,30,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1061,1,1,2,1,1,30,30,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1062,1,1,2,1,1,30,30,DESKTOP,MAC-OS,0,0,1,0,0,0,0,FALSE
1063,1,1,2,1,1,30,30,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1064,1,1,2,2,1,30,30,DESKTOP,MAC-OS,0,1,0,0,0,0,0,FALSE
1065,1,1,2,1,1,30,30,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1066,1,2,4,146,3,30,30,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1067,1,2,3,8,1,30,30,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1068,3,5,10,161,5,30,30,DESKTOP,WINDOWS,0,0,3,0,0,0,0,FALSE
1069,1,1,2,1,1,30,30,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1070,1,2,4,47,3,16,16,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1071,1,1,1,1,1,16,16,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1072,1,4,6,85,1,16,16,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1073,2,4,8,1644,4,16,16,DESKTOP,WINDOWS,0,1,1,0,0,0,0,FALSE
1074,1,1,1,1,1,16,16,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1075,1,1,2,3,1,16,16,DESKTOP,MAC-OS,0,1,0,0,0,0,0,FALSE
1076,1,1,2,1,1,16,16,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1077,1,1,2,18,1,16,16,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1078,1,1,2,2,1,16,16,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1079,1,1,2,1,1,16,16,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1080,1,1,2,1,1,16,16,DESKTOP,WINDOWS,0,0,0,1,0,0,0,FALSE
1081,1,1,1,1,1,16,16,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1082,1,1,1,1,1,16,16,TABLET,Android,1,0,0,0,0,0,0,FALSE
1083,1,1,2,1,1,16,16,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1084,1,1,2,1,1,16,16,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1085,1,1,2,1,1,16,16,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1086,1,1,2,1,1,16,16,DESKTOP,WINDOWS,0,1,0,0,0,0,0,TRUE
1087,1,1,2,1,1,16,16,DESKTOP,WINDOWS,0,0,0,1,0,0,0,FALSE
1088,1,1,2,1,1,16,16,DESKTOP,Linux,1,0,0,0,0,0,0,FALSE
1089,1,1,2,1,1,16,16,DESKTOP,WINDOWS,0,0,0,1,0,0,0,FALSE
1090,1,1,2,10,1,16,16,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1091,1,2,4,682,3,16,16,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1092,1,1,2,2,1,16,16,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1093,1,1,2,2,1,16,16,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1094,2,2,4,3,2,16,16,DESKTOP,WINDOWS,0,2,0,0,0,0,0,FALSE
1095,1,2,4,41,1,16,16,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1096,1,1,2,1,1,16,16,DESKTOP,WINDOWS,0,0,1,0,0,0,0,TRUE
1097,1,1,2,2,1,16,16,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1098,1,1,2,1,1,16,16,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1099,1,1,2,1,1,16,16,DESKTOP,WINDOWS,1,0,0,0,0,0,0,TRUE
1100,3,3,8,3,5,16,16,DESKTOP,WINDOWS,0,3,0,0,0,0,0,FALSE
1101,1,3,6,137,3,16,16,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1102,1,1,2,1,1,16,16,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1103,1,3,5,114,4,16,16,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1104,1,1,2,1,1,16,16,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1105,1,1,2,1,1,23,23,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1106,1,1,2,1,1,23,23,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1107,1,1,2,2,1,23,23,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1108,1,1,2,1,1,23,23,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1109,1,1,2,5,1,23,23,DESKTOP,MAC-OS,1,0,0,0,0,0,0,FALSE
1110,1,1,2,1,1,23,23,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1111,1,1,2,1,1,23,23,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1112,1,1,2,3,1,23,23,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1113,1,1,2,1,1,23,23,DESKTOP,WINDOWS,0,1,0,0,0,1,0,FALSE
1114,1,1,2,1,1,23,23,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1115,1,1,2,1,1,23,23,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1116,2,4,8,746,4,23,23,DESKTOP,WINDOWS,0,2,0,0,0,0,0,FALSE
1117,1,1,2,4,1,23,23,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1118,1,3,6,260,5,23,23,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1119,1,1,2,1,1,23,23,DESKTOP,WINDOWS,0,0,0,1,0,0,0,FALSE
1120,1,1,2,2,1,23,23,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1121,1,1,2,2,1,23,23,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1122,1,1,2,1,1,23,23,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1123,1,1,1,1,1,23,23,DESKTOP,MAC-OS,0,1,0,0,0,0,0,FALSE
1124,3,5,10,354,5,23,23,DESKTOP,WINDOWS,0,3,0,0,0,0,0,FALSE
1125,1,1,2,1,1,23,23,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1126,1,1,1,1,1,23,23,TABLET,Android,0,0,0,1,0,0,0,FALSE
1127,1,1,2,1,1,23,23,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1128,2,3,6,3,3,23,23,DESKTOP,WINDOWS,1,1,0,0,0,0,0,FALSE
1129,1,1,2,1,1,23,23,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1130,1,2,4,28,3,23,23,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1131,1,1,3,2,1,23,23,DESKTOP,WINDOWS,0,0,0,1,0,0,0,FALSE
1132,1,1,2,1,1,23,23,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1133,1,1,2,1,1,23,23,DESKTOP,MAC-OS,0,1,0,0,0,1,0,FALSE
1134,1,1,2,1,1,23,23,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1135,1,2,4,92,1,23,23,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1136,1,1,2,1,1,10,10,DESKTOP,WINDOWS,0,0,0,1,0,0,0,FALSE
1137,1,1,2,12,1,10,10,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1138,1,1,3,9,3,10,10,DESKTOP,WINDOWS,0,0,0,1,0,0,0,TRUE
1139,1,1,2,5,1,10,10,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1140,2,2,6,110,3,10,10,DESKTOP,Linux,2,0,0,0,0,0,0,FALSE
1141,1,1,2,4,1,10,10,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1142,1,1,2,2,1,10,10,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1143,1,1,2,1,1,10,10,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1144,2,2,6,4,4,10,10,DESKTOP,WINDOWS,0,0,2,0,0,0,0,TRUE
1145,1,1,1,1,1,10,10,DESKTOP,WINDOWS,0,0,0,1,0,0,0,FALSE
1146,1,2,4,124,1,10,10,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1147,1,1,2,1,1,10,10,DESKTOP,MAC-OS,0,0,1,0,0,0,0,FALSE
1148,1,1,2,1,1,10,10,DESKTOP,WINDOWS,0,0,0,1,0,0,0,FALSE
1149,1,1,2,2,1,44,44,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1150,1,1,2,1,1,44,44,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1151,2,3,6,128,4,44,44,DESKTOP,Linux,0,2,0,0,0,0,0,FALSE
1152,2,4,8,28,4,44,44,DESKTOP,WINDOWS,0,2,0,0,0,0,0,FALSE
1153,1,1,2,1,1,44,44,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1154,1,1,2,2,1,44,44,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1155,1,1,1,1,1,44,44,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1156,1,1,2,1,1,44,44,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1157,1,1,2,2,1,44,44,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1158,1,1,2,1,1,44,44,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1159,1,1,2,1,1,44,44,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1160,1,1,2,1,1,44,44,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1161,1,3,4,154,1,44,44,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1162,2,4,12,38,5,44,44,DESKTOP,WINDOWS,2,0,0,0,2,0,0,FALSE
1163,1,1,2,1,1,44,44,DESKTOP,WINDOWS,0,0,1,0,1,0,0,FALSE
1164,1,1,2,1,1,44,44,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1165,1,2,4,30,3,44,44,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1166,1,1,2,1,1,44,44,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1167,1,2,4,642,4,44,44,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1168,1,1,2,1,1,44,44,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1169,1,1,2,2,1,44,44,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1170,1,185,186,5313,1,44,44,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1171,2,4,8,138,4,44,44,DESKTOP,WINDOWS,0,2,0,0,0,0,0,FALSE
1172,1,1,2,1,1,44,44,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1173,1,1,2,4,1,44,44,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1174,1,1,2,1,1,44,44,DESKTOP,WINDOWS,1,0,0,0,1,0,0,FALSE
1175,3,9,18,366,9,44,44,DESKTOP,WINDOWS,0,3,0,0,0,0,0,FALSE
1176,2,1,3,4,2,44,44,DESKTOP,WINDOWS,0,1,1,0,0,0,0,FALSE
1177,1,1,2,1,1,44,44,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1178,2,4,8,734,4,44,44,DESKTOP,WINDOWS,0,0,2,0,0,0,0,FALSE
1179,1,1,1,1,1,44,44,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1180,1,1,2,1,1,44,44,DESKTOP,MAC-OS,0,0,1,0,0,0,0,FALSE
1181,1,1,2,1,1,44,44,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1182,2,4,8,6,4,44,44,DESKTOP,WINDOWS,2,0,0,0,2,0,0,FALSE
1183,1,1,2,1,1,5,5,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1184,1,1,2,1,1,5,5,DESKTOP,WINDOWS,0,0,1,0,0,0,0,TRUE
1185,1,1,2,2,1,5,5,DESKTOP,MAC-OS,1,0,0,0,0,0,0,FALSE
1186,1,1,2,1,1,5,5,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1187,1,1,2,4,1,5,5,DESKTOP,WINDOWS,0,1,0,0,0,0,0,TRUE
1188,1,1,1,1,1,5,5,MOBILE,ANDROID,0,0,0,1,0,0,0,FALSE
1189,1,1,2,1,1,5,5,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1190,1,1,2,2,1,5,5,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1191,1,1,2,1,1,5,5,DESKTOP,WINDOWS,0,0,0,1,0,0,0,FALSE
1192,1,1,2,1,1,5,5,DESKTOP,WINDOWS,1,0,0,0,0,0,0,TRUE
1193,1,1,2,1,1,5,5,DESKTOP,WINDOWS,1,0,0,0,0,0,0,TRUE
1194,1,1,2,1,1,5,5,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1195,1,1,2,1,1,5,5,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1196,1,1,2,8,1,5,5,DESKTOP,WINDOWS,0,0,0,1,0,0,0,TRUE
1197,1,1,2,2,1,5,5,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1198,1,1,1,1,1,5,5,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1199,1,1,2,1,1,5,5,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1200,1,1,2,1,1,5,5,DESKTOP,WINDOWS,0,1,0,0,0,1,0,TRUE
1201,1,1,2,1,1,5,5,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1202,1,1,2,1,1,5,5,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1203,1,1,2,1,1,5,5,DESKTOP,WINDOWS,0,1,0,0,1,0,0,FALSE
1204,1,1,2,3,1,5,5,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1205,1,1,2,1,1,5,5,DESKTOP,WINDOWS,0,1,0,0,0,0,0,TRUE
1206,1,1,2,2,1,5,5,DESKTOP,WINDOWS,0,1,0,0,1,0,0,FALSE
1207,2,4,8,44,4,5,5,DESKTOP,WINDOWS,2,0,0,0,0,0,0,TRUE
1208,1,2,4,49,1,5,5,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1209,1,1,2,1,1,25,25,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1210,1,1,2,1,1,25,25,DESKTOP,Linux,0,1,0,0,0,0,0,FALSE
1211,1,1,2,1,1,25,25,DESKTOP,WINDOWS,1,0,0,0,0,0,0,TRUE
1212,1,1,2,1,1,25,25,DESKTOP,MAC-OS,0,0,1,0,1,0,0,FALSE
1213,1,1,2,1,1,25,25,DESKTOP,Linux,1,0,0,0,0,0,0,FALSE
1214,1,1,2,3,1,25,25,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1215,1,1,2,1,1,25,25,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1216,1,1,2,1,1,25,25,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1217,1,1,2,1,1,25,25,DESKTOP,Linux,0,0,1,0,0,0,0,FALSE
1218,1,1,3,1,3,25,25,TABLET,WINDOWS,0,1,0,0,0,0,0,TRUE
1219,1,1,2,1,1,25,25,MOBILE,ANDROID,0,0,1,0,0,0,0,FALSE
1220,1,1,2,4,1,18,18,DESKTOP,MAC-OS,0,0,1,0,0,0,0,FALSE
1221,1,1,2,1,1,18,18,DESKTOP,WINDOWS,0,0,0,1,0,0,0,FALSE
1222,1,4,5,276,1,18,18,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1223,1,1,2,1,1,18,18,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1224,1,1,2,1,1,18,18,DESKTOP,WINDOWS,0,0,0,1,0,0,0,FALSE
1225,1,1,2,2,1,18,18,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1226,1,1,2,2,1,18,18,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1227,1,1,2,3,1,18,18,DESKTOP,WINDOWS,0,1,0,0,1,0,0,FALSE
1228,1,1,2,1,1,18,18,TABLET,WINDOWS,0,0,1,0,0,0,0,TRUE
1229,1,1,2,1,1,18,18,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1230,1,1,2,1,1,18,18,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1231,1,1,2,1,1,18,18,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1232,1,1,2,3,1,18,18,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1233,1,1,2,1,1,18,18,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1234,1,1,2,2,1,18,18,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1235,2,4,8,266,4,18,18,DESKTOP,WINDOWS,0,2,0,0,0,0,0,TRUE
1236,1,1,2,2,1,32,32,DESKTOP,MAC-OS,0,0,1,0,0,0,0,FALSE
1237,1,1,2,1,1,32,32,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1238,1,1,2,1,1,32,32,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1239,1,1,2,2,1,32,32,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1240,1,1,2,1,1,32,32,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1241,1,1,2,1,1,46,46,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1242,1,1,2,6,1,46,46,DESKTOP,WINDOWS,0,0,0,1,0,0,0,FALSE
1243,1,1,2,1,1,46,46,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1244,1,1,2,1,1,46,46,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1245,1,1,2,1,1,46,46,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1246,1,2,4,270,1,46,46,TABLET,Android,0,1,0,0,0,1,0,FALSE
1247,1,1,2,1,1,46,46,DESKTOP,Linux,0,1,0,0,0,0,0,FALSE
1248,1,303,304,54377,1,46,46,DESKTOP,WINDOWS,1,0,0,0,1,0,0,FALSE
1249,1,1,2,1,1,46,46,DESKTOP,WINDOWS,0,0,0,1,0,1,0,FALSE
1250,1,1,2,7,1,46,46,DESKTOP,MAC-OS,0,1,0,0,0,0,0,FALSE
1251,1,1,2,1,1,46,46,DESKTOP,WINDOWS,0,0,0,1,0,0,0,FALSE
1252,1,1,2,1,1,46,46,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1253,1,1,2,1,1,46,46,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1254,1,1,2,1,1,46,46,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1255,1,1,2,2,1,12,12,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1256,1,1,2,3,1,12,12,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1257,1,1,1,1,1,12,12,DESKTOP,Linux,0,0,0,1,0,0,0,FALSE
1258,1,1,3,1,1,12,12,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1259,2,2,4,2,2,12,12,DESKTOP,WINDOWS,2,0,0,0,0,0,0,TRUE
1260,1,2,4,197,3,12,12,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1261,1,1,2,2,1,12,12,DESKTOP,WINDOWS,1,0,0,0,0,0,0,TRUE
1262,1,1,2,1,1,12,12,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1263,1,1,2,1,1,12,12,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1264,1,1,2,1,1,12,12,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1265,1,1,2,2,1,12,12,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1266,1,1,2,1,1,12,12,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1267,1,1,2,1,1,12,12,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1268,1,1,2,1,1,12,12,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1269,1,1,1,1,1,12,12,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1270,2,4,8,548,4,12,12,DESKTOP,WINDOWS,0,0,2,0,0,0,0,TRUE
1271,1,1,1,1,1,12,12,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1272,1,1,2,4,1,12,12,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1273,1,1,2,1,1,12,12,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1274,3,9,18,54,9,12,12,DESKTOP,WINDOWS,0,0,3,0,0,0,0,FALSE
1275,1,1,2,1,1,12,12,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1276,1,1,2,1,1,12,12,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1277,1,1,2,1,1,12,12,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1278,1,1,2,40,1,12,12,DESKTOP,WINDOWS,0,0,0,1,0,0,0,FALSE
1279,1,1,2,1,1,12,12,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1280,1,1,2,2,1,12,12,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1281,1,1,2,1,1,12,12,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1282,1,2,4,245,1,12,12,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1283,1,1,2,1,1,12,12,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1284,1,2,3,37,1,39,39,DESKTOP,WINDOWS,0,0,0,1,0,0,0,FALSE
1285,1,1,2,3,1,39,39,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1286,1,1,2,2,1,39,39,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1287,1,1,1,1,1,39,39,DESKTOP,WINDOWS,1,0,0,0,0,0,0,FALSE
1288,1,1,2,1,1,39,39,DESKTOP,WINDOWS,0,0,0,1,0,0,0,FALSE
1289,1,1,2,1,1,39,39,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1290,1,1,2,1,1,39,39,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1291,1,1,2,1,1,39,39,DESKTOP,WINDOWS,0,0,1,0,0,0,0,FALSE
1292,1,3,6,41,3,39,39,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1293,1,1,2,1,1,39,39,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE
1294,1,1,2,1,1,39,39,DESKTOP,WINDOWS,0,0,0,1,0,0,0,FALSE
1295,1,1,2,1,1,39,39,DESKTOP,WINDOWS,0,1,0,0,0,0,0,FALSE